tweet,date,id,location,id_user,score
RT @mmpadellan: I'd drive around in a cardboard box with wheels before I'd buy a Tesla.,2022-12-13 23:59:36+00:00,1602815533011070976,Birmingham MI,23316581,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @lindyli: Rupert Murdoch is poisoning the airwaves of the world

Elon Musk is poisoning the town square of the world

James Murdoch, Rup…",2022-12-13 23:59:36+00:00,1602815532977242112,"Buffalo, NY",40404068,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8225}"
RT @martinvars: I used to be proud of my Tesla. But now that @elonmusk far right conspiracy theory spreader and bully of public health auth…,2022-12-13 23:59:36+00:00,1602815532625170432,Consciousness,29137381,"{'neg': 0.279, 'neu': 0.657, 'pos': 0.064, 'compound': -0.8338}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:36+00:00,1602815532612321286,,1423693397567713283,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
"LV bags outselling Tesla cars in this recession.

Theory: the FAANG layoffs mean that Tesla cars are no longer affo… https://t.co/xKaRfYXvsU",2022-12-13 23:59:35+00:00,1602815527730061312,"Los Angeles, CA",67919842,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.6652}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:34+00:00,1602815524974780416,트윗속 가상인물,407550307,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
"RT @lindyli: Rupert Murdoch is poisoning the airwaves of the world

Elon Musk is poisoning the town square of the world

James Murdoch, Rup…",2022-12-13 23:59:34+00:00,1602815524907393026,,3419128989,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8225}"
RT @GerberKawasaki: @elonmusk @WholeMarsBlog That used to be true… has recently semi backfired from the attacks from MSM which has distorte…,2022-12-13 23:59:34+00:00,1602815523993096193,,1503338154127941636,"{'neg': 0.127, 'neu': 0.873, 'pos': 0.0, 'compound': -0.4404}"
"RT @PappyParki: In court proceedings, Chief Twat's lawyers argue Tesla customers are stupid &amp; gullible if they believe specific language &amp;…",2022-12-13 23:59:33+00:00,1602815521916964864,,2470247779,"{'neg': 0.316, 'neu': 0.684, 'pos': 0.0, 'compound': -0.8074}"
Apple's market cap is five times that of Tesla..WTF,2022-12-13 23:59:33+00:00,1602815518632775683,,3300876463,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @salomondrin: 🔥🔥,2022-12-13 23:59:32+00:00,1602815516422422532,,91364637,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@fly4dat I rarely agree with your take on Tesla, but you do have some pretty hilarious one liners.",2022-12-13 23:59:32+00:00,1602815516258746371,Canada,1337827224125321219,"{'neg': 0.066, 'neu': 0.598, 'pos': 0.335, 'compound': 0.8071}"
@teslascope @Tommyf902 The steam deck doesn’t have a discrete gpu and I’m betting Tesla put in a decent apu that co… https://t.co/nIc6RjMbBG,2022-12-13 23:59:32+00:00,1602815514350321670,,1301518974,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk Bro, if you buy an Equinox you’re just punishing yourself. “G… https://t.co/GpZJ6ulk2Y",2022-12-13 23:59:30+00:00,1602815508813959170,,1266541632511447040,"{'neg': 0.184, 'neu': 0.816, 'pos': 0.0, 'compound': -0.5574}"
"RT @lindyli: Rupert Murdoch is poisoning the airwaves of the world

Elon Musk is poisoning the town square of the world

James Murdoch, Rup…",2022-12-13 23:59:30+00:00,1602815508792983553,Living blue in Mississippi ,810639135694356480,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8225}"
"RT @WholeMarsBlog: Unpopular opinion, @elonmusk owning Twitter elevates Tesla’s brand reach and marketing",2022-12-13 23:59:30+00:00,1602815507576815617,,961729698182000641,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.0258}"
"@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk Yeah, such a dark path of trying to bring back alternative op… https://t.co/If2n1gjQaR",2022-12-13 23:59:30+00:00,1602815507480002560,United States,3504581486,"{'neg': 0.0, 'neu': 0.879, 'pos': 0.121, 'compound': 0.296}"
"@elonmusk 
Tesla stock down $6.87 today.

Tesla stock down $192.31 the last year.

Tesla owner pisses off woke cust… https://t.co/YS3OcEOCmy",2022-12-13 23:59:30+00:00,1602815507094175744,,985667565392465921,"{'neg': 0.112, 'neu': 0.888, 'pos': 0.0, 'compound': -0.34}"
"RT @spectatorindex: Tesla market capitalization

1st of January, 2022: $1.09 trillion

Now: $0.5 trillion",2022-12-13 23:59:30+00:00,1602815506322710529,,1378568800845492227,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @itsJeffTiedrich: holy fucking shit, tesla stock is crashing and burning faster than an actual tesla",2022-12-13 23:59:30+00:00,1602815505739415553,"Michigan, USA",1269309786635599873,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5984}"
"RT @duty2warn: HOLY SHIT. Interesting. After closing WAY down at 168 yesterday, TESLA stock opened higher this AM, then fell off a cliff. I…",2022-12-13 23:59:30+00:00,1602815505525612547,"New Jersey, USA",1579015849,"{'neg': 0.155, 'neu': 0.749, 'pos': 0.096, 'compound': -0.3885}"
"Wow 🤩 $TSLA 💪💪

Steam is here – Play Cyberpunk &amp; more in your Tesla https://t.co/JgQ7tTbj2e via @YouTube",2022-12-13 23:59:29+00:00,1602815503059537920,"Canada, Earth",1258502417311830016,"{'neg': 0.0, 'neu': 0.693, 'pos': 0.307, 'compound': 0.7351}"
@AnadarkoCapital I can bet you he sold today .. ..last time he said Tesla is long term value he dumped ...,2022-12-13 23:59:29+00:00,1602815502308454400,United States,1336896173349597185,"{'neg': 0.117, 'neu': 0.779, 'pos': 0.104, 'compound': -0.0772}"
"RT @Bob_Wachter: While I'm as bothered by Musk's actions &amp; tweets as anyone, I still haven't found a forum to deliver accurate scientific i…",2022-12-13 23:59:29+00:00,1602815501968760834,🇨🇦 10 minutes from USA,1016486686958739457,"{'neg': 0.099, 'neu': 0.901, 'pos': 0.0, 'compound': -0.3182}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:29+00:00,1602815501843206144,"Vancouver, British Columbia",1462868295581769731,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
@elonmusk @elonmusk can we expect Tesla Blue with additional features?,2022-12-13 23:59:28+00:00,1602815500983173121,New York 🗽,1594453543611686917,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"#hydrogen #tesla #HydrogenEconomy 

Here's a car using hydrogen cartritridges with a 500 mile range per cartridge.… https://t.co/vhX9ySra5k",2022-12-13 23:59:28+00:00,1602815500714663938,Texas Hill Country,274718728,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @gabefollower: Official YouTube account of Tesla published the announcement of Steam OS support on the onboard computer. Car owners will…,2022-12-13 23:59:28+00:00,1602815499611553793,Germany,1133836829118074880,"{'neg': 0.0, 'neu': 0.881, 'pos': 0.119, 'compound': 0.4019}"
"@elonmusk @TomFitton I have tremendous respect with what you have done space x,twitter ect. And Tesla to a point bu… https://t.co/0UppBb8A4D",2022-12-13 23:59:28+00:00,1602815498936352768,hell tx,2383633496,"{'neg': 0.0, 'neu': 0.853, 'pos': 0.147, 'compound': 0.4767}"
"RT @itsJeffTiedrich: holy fucking shit, tesla stock is crashing and burning faster than an actual tesla",2022-12-13 23:59:27+00:00,1602815494188400640,"Michigan, USA",1213189363367964672,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5984}"
"@EatSleepBitcoin @MASTERBTCLTC @natbrunell Basically Nikola Tesla and Thomas Edison.
Where Santoshi Nakamoto is Nikola Tesla",2022-12-13 23:59:27+00:00,1602815494008016903,,703941219123118081,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @BillyBaldwin: Retweet if you pronouns are Boycott/ Tesla.,2022-12-13 23:59:26+00:00,1602815490354716672,United Kingdom,3011673127,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @martinvars: I used to be proud of my Tesla. But now that @elonmusk far right conspiracy theory spreader and bully of public health auth…,2022-12-13 23:59:26+00:00,1602815490241748992,"Seattle, WA",22924291,"{'neg': 0.279, 'neu': 0.657, 'pos': 0.064, 'compound': -0.8338}"
RT @AdamParkhomenko: The booing of Tesla stock continues today https://t.co/HfojfJ9vQv,2022-12-13 23:59:25+00:00,1602815488551096320,,65073759,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk the next guy on the long waiting list will be very happy you cancelled,2022-12-13 23:59:25+00:00,1602815487347462145,,1519139879837388803,"{'neg': 0.097, 'neu': 0.731, 'pos': 0.172, 'compound': 0.4077}"
@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk No sir I believe you are following those down a dark Road,2022-12-13 23:59:25+00:00,1602815486168891392,"Washington,IL",4654554345,"{'neg': 0.136, 'neu': 0.864, 'pos': 0.0, 'compound': -0.296}"
"RT @itsJeffTiedrich: holy fucking shit, tesla stock is crashing and burning faster than an actual tesla",2022-12-13 23:59:25+00:00,1602815485493608448,beautiful princess island ,1101125651136954368,"{'neg': 0.206, 'neu': 0.794, 'pos': 0.0, 'compound': -0.5984}"
"RT @WholeMarsBlog: Unpopular opinion, @elonmusk owning Twitter elevates Tesla’s brand reach and marketing",2022-12-13 23:59:24+00:00,1602815483408941057,,1376980391714754561,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.0258}"
"RT @lindyli: Rupert Murdoch is poisoning the airwaves of the world

Elon Musk is poisoning the town square of the world

James Murdoch, Rup…",2022-12-13 23:59:24+00:00,1602815483149180928,,1455228112841543680,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8225}"
Kids are going to love this. Almost as much as fart mode. https://t.co/6WTViMNLG0,2022-12-13 23:59:24+00:00,1602815482943488002,"Brooklyn, NY",312409582,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}"
RT @ProgressiveTex: Tesla $TSLA seems to be following in the footsteps of another “partisan brand” … MyPillow. #ProudBlue #DemVoice1 https:…,2022-12-13 23:59:24+00:00,1602815482041606144,"Idiocracy, Ground Zero",1119014143590305797,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:23+00:00,1602815477511864320,"Pretoria, South Africa",1530556180866732035,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
@TayOnTech If only Tesla had better build quality lol,2022-12-13 23:59:23+00:00,1602815476740096000,"Valley Stream, NY",831598418,"{'neg': 0.0, 'neu': 0.551, 'pos': 0.449, 'compound': 0.6908}"
"RT @Tesla: Semi's cabin is significantly bigger than that of traditional heavy trucks, with lots of storage and easy access https://t.co/wo…",2022-12-13 23:59:23+00:00,1602815476446412801,,1158308921335042049,"{'neg': 0.0, 'neu': 0.873, 'pos': 0.127, 'compound': 0.4404}"
https://t.co/SHqdpbP3PY : c03dd789-a261-4150-91bc-cb3409c3c1a6,2022-12-13 23:59:59+00:00,1602815629454712832,"Alsace, France",2669983818,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
OMG. 😂🤣😂 Am I literally getting trolled. This is hilarious. Didn't this dude like borrow billions against Tesla sto… https://t.co/vlDgOUuDK3,2022-12-13 23:59:59+00:00,1602815628787601408,Space,552101364,"{'neg': 0.097, 'neu': 0.779, 'pos': 0.124, 'compound': 0.1506}"
"RT @TheRealHoarse: So Tesla shareholders lost another $15 billion today. 

The absentee CEO is totes owning the libs on Twitter though. Tha…",2022-12-13 23:59:58+00:00,1602815625260244992,,1581208869325271040,"{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.5667}"
@DecodingFoxNews I'm sure Tesla's board members are happy with Elon's Twitter purchase https://t.co/BnK0fyFW4M,2022-12-13 23:59:57+00:00,1602815622106193923,United Kingdom,1496982555920420866,"{'neg': 0.0, 'neu': 0.647, 'pos': 0.353, 'compound': 0.7184}"
@stephenstwittor @Ron4California @Twitter @Tesla @chevrolet @elonmusk This said more about you than him. Your party… https://t.co/vHSKgfQckV,2022-12-13 23:59:57+00:00,1602815619107127297,United States,1442771074970685441,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @duty2warn: If Tesla’s board of directors wasn’t stacked with Elon, his brother, right wing nut Larry Ellison and Fox family scion James…",2022-12-13 23:59:56+00:00,1602815614430633986,"Hamilton, Ontario, Canada",102532798,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@GerberKawasaki @KoguanLeo @MartinViecha Throwing Tesla’s name to far right dawgs to chew on and receive praises fr… https://t.co/VgXzPMnRK5,2022-12-13 23:59:55+00:00,1602815612853551105,,17103380,"{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.5267}"
@Mano_Hostil @socialholico La fábrica de Tesla en Yachay le faltó decir,2022-12-13 23:59:55+00:00,1602815611389763585,Un lugar en el mundo,309218361,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@i_loathe_tweets must suck to have borrowed money for twitter while tesla stock is plummeting... although maybe he… https://t.co/OTfUHeKdsS,2022-12-13 23:59:54+00:00,1602815606713032704,"Oakland, CA",94344285,"{'neg': 0.146, 'neu': 0.854, 'pos': 0.0, 'compound': -0.4404}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:54+00:00,1602815606126186496,,1468519484839567373,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
"RT @truth_tesla: @garyblack00 @elonmusk @WholeMarsBlog ▪️Exactly. On the 7-day map spot the odd-one-out company that has dropped by -10%, s…",2022-12-13 23:59:53+00:00,1602815604964167683,NY,72756624,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@jillian_ruz Fuera cojuda que quieres que los dejen destruir y quemar tranquilamente ...ctm,2022-12-13 23:59:53+00:00,1602815603919708162,,1252820905396301835,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@TheModelThree @HeadBand42 @Akshay_Chordiya @Tesla Yes, it should. 👍 Support to allow for this could be added, but… https://t.co/nnK8Mvb0Cc",2022-12-13 23:59:53+00:00,1602815603185623043,Worldwide,1115375020782436353,"{'neg': 0.0, 'neu': 0.657, 'pos': 0.343, 'compound': 0.743}"
@elonmusk I'm very new at investing and stocks but I want to start by investing or buying a split stock in tesla. W… https://t.co/qFpWaxaQE7,2022-12-13 23:59:53+00:00,1602815602032316418,,1602454475544956928,"{'neg': 0.0, 'neu': 0.935, 'pos': 0.065, 'compound': 0.1154}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:52+00:00,1602815601608646656,,16719912,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
@Jreatsdung I hope he buys a Tesla. https://t.co/Hy8IUpeIj6,2022-12-13 23:59:52+00:00,1602815600325033984,In my mole rat tunnel,1150916971896029184,"{'neg': 0.0, 'neu': 0.633, 'pos': 0.367, 'compound': 0.4404}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:52+00:00,1602815599570309124,,1390054165947338772,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
RT @Tesla: Schedule your own Light Show on multiple vehicles simultaneously to create your own orchestra of light https://t.co/mJdUcBmXLm,2022-12-13 23:59:52+00:00,1602815597728997376,"New Jersey, USA",1326320496321961991,"{'neg': 0.0, 'neu': 0.896, 'pos': 0.104, 'compound': 0.2732}"
@mmpadellan Waiting for the posting L’s account to put this side by side with some Tesla loving tweet from your past,2022-12-13 23:59:51+00:00,1602815594436341761,United States,1179550129025454082,"{'neg': 0.0, 'neu': 0.837, 'pos': 0.163, 'compound': 0.5994}"
Tesla shareholders are bleeding badly in the past 3 months since Sep. Exactly 50% off. https://t.co/TRPhiF5E38,2022-12-13 23:59:51+00:00,1602815594184978432,"Seattle, WA",311264203,"{'neg': 0.181, 'neu': 0.819, 'pos': 0.0, 'compound': -0.4767}"
@ClintoPete Tesla is up 671% in the last 3 years. I think the board will be just fine.,2022-12-13 23:59:50+00:00,1602815593224101888,Utah,829905182863585280,"{'neg': 0.0, 'neu': 0.893, 'pos': 0.107, 'compound': 0.2023}"
@projects01 @on_tesla @iliketeslas @WholeMarsBlog You got C's in science in HS didn't you?,2022-12-13 23:59:50+00:00,1602815593090088963,,1173158444,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@mfisher67 @elonmusk @TomFitton A Tesla doesn’t even have a battery, it has 3 tiny men that that turn the car’s wheels. Prove me wrong.",2022-12-13 23:59:50+00:00,1602815591697420290,,1311735312905691137,"{'neg': 0.134, 'neu': 0.866, 'pos': 0.0, 'compound': -0.4767}"
@elonmusk Good advice. People should not buy a Tesla during this turbulent time.,2022-12-13 23:59:50+00:00,1602815589445033984,,1475556047418843138,"{'neg': 0.0, 'neu': 0.791, 'pos': 0.209, 'compound': 0.4404}"
@elonmusk @TomFitton Sold my Tesla. God u suck,2022-12-13 23:59:49+00:00,1602815588564434947,United States,236869803,"{'neg': 0.29, 'neu': 0.5, 'pos': 0.21, 'compound': -0.2023}"
@EvasTeslaSPlaid @elonmusk @Tesla 🤣🤣🤣 https://t.co/2A1cf8KALB,2022-12-13 23:59:49+00:00,1602815587696123904,"Washington, DC",1601986576283754507,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
اصل الانسان كان خبيث,2022-12-13 23:59:48+00:00,1602815581450866689,bashteel city,1428894051978383362,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @melissamdaniels: Starting to wonder if the collateral damage to Tesla following the Twitter takeover is going to be a more consequentia…,2022-12-13 23:59:48+00:00,1602815581346054145,Denver,438561525,"{'neg': 0.138, 'neu': 0.862, 'pos': 0.0, 'compound': -0.4939}"
RT @Tesla: Track Mode coming to Model Y Performance https://t.co/c2Je4YsxgI,2022-12-13 23:59:48+00:00,1602815580934877184,"Scottsdale, AZ",787000422959493120,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk Like he really cares what you buy. He gives two craps if you buy a SCHWINN!!,2022-12-13 23:59:47+00:00,1602815577722159104,"Middletown, NY",1596215572710187010,"{'neg': 0.0, 'neu': 0.738, 'pos': 0.262, 'compound': 0.7489}"
@vibeulator @GoGoGroove @stephenstwittor @ClaudetteGGibs1 @Twitter @Tesla @chevrolet @elonmusk No it's not a MAGA t… https://t.co/OQUIQwmkXP,2022-12-13 23:59:47+00:00,1602815577680187392,,3070198698,"{'neg': 0.145, 'neu': 0.855, 'pos': 0.0, 'compound': -0.296}"
"RT @duty2warn: HOLY SHIT. Interesting. After closing WAY down at 168 yesterday, TESLA stock opened higher this AM, then fell off a cliff. I…",2022-12-13 23:59:47+00:00,1602815577436954626,"Brooklyn, NY",1487966209349980160,"{'neg': 0.155, 'neu': 0.749, 'pos': 0.096, 'compound': -0.3885}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:47+00:00,1602815576925433856,TOKYO.JAPAN,117444655,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:47+00:00,1602815576761864193,United States,1485090272946053125,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:45+00:00,1602815571267133440,,2947911503,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
@elonmusk Sounds like some sound advice for the @Tesla board and your @Twitter creditors and partners.… https://t.co/TKqHe7KtGG,2022-12-13 23:59:44+00:00,1602815566275702784,Los Angels County,985936972878237696,"{'neg': 0.0, 'neu': 0.865, 'pos': 0.135, 'compound': 0.3612}"
@stephenstwittor @Twitter @Tesla @chevrolet @elonmusk OH NO! What will he do now without Stephen?!?!,2022-12-13 23:59:44+00:00,1602815566263230464,,1601763980535627776,"{'neg': 0.243, 'neu': 0.757, 'pos': 0.0, 'compound': -0.6333}"
RT @DrJCottrell: Burning almost as fast as an actual @Tesla.,2022-12-13 23:59:44+00:00,1602815565340344325,,3301119540,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
Saham Tesla Minus 28% Sejak Elon Musk Akuisisi Twitter https://t.co/hWVx37sr9Q,2022-12-13 23:59:43+00:00,1602815560768983041,Jakarta,154102750,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:43+00:00,1602815560328351744,,1566625648059334656,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
@Rodneyniya @elonmusk @Tesla Please pull off next time you need to take your eyes off the road.,2022-12-13 23:59:42+00:00,1602815557178429442,,1579338442542030850,"{'neg': 0.0, 'neu': 0.874, 'pos': 0.126, 'compound': 0.3182}"
"RT @EvasTeslaSPlaid: @garyblack00 I put $500,000 into Tesla today. Let it sink in.",2022-12-13 23:59:41+00:00,1602815554766651396,,1597366544870346754,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@Itrikke41 @joimonki @tbakon_ @stephenstwittor @BriannaWu @Twitter @Tesla @chevrolet @elonmusk *chide,2022-12-13 23:59:41+00:00,1602815554406043652,,1585392509412409357,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@Bullbo_Baggins @man_theta @garyblack00 @elonmusk But if he can save Twitter and use it to promote Tesla, then ever… https://t.co/hdB0AFRwrZ",2022-12-13 23:59:41+00:00,1602815553382383616,Twitter HQ,926227004948541440,"{'neg': 0.0, 'neu': 0.688, 'pos': 0.312, 'compound': 0.8271}"
RT @greg16676935420: @elonmusk @WholeMarsBlog As a Tesla shareholder I’m extremely happy to hear this. Thank you Elon! https://t.co/4gmX6E6…,2022-12-13 23:59:41+00:00,1602815552233299969,,1525335411949768705,"{'neg': 0.0, 'neu': 0.677, 'pos': 0.323, 'compound': 0.7998}"
RT @DeaconBlues0: MAGAS do not buy Teslas. Those who might have bought a Tesla are now. buying any other car than Tesla.,2022-12-13 23:59:40+00:00,1602815550522101761,,1053472142,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
@shantyXman @derek_chu @elonmusk @TomFitton @Tesla Why don’t they make them now?,2022-12-13 23:59:40+00:00,1602815550501097472,"Philadelphia, PA",1225275104151601154,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"@martinvars @elonmusk I only have 1 left on the lot and it's got your name written all over it. 
We will gladly acc… https://t.co/JVFTzhJqQR",2022-12-13 23:59:40+00:00,1602815549733425152,Southern Oregon ,1078898578410487809,"{'neg': 0.0, 'neu': 0.897, 'pos': 0.103, 'compound': 0.34}"
"RT @WholeMarsBlog: Unpopular opinion, @elonmusk owning Twitter elevates Tesla’s brand reach and marketing",2022-12-13 23:59:40+00:00,1602815549423091715,,1566625648059334656,"{'neg': 0.0, 'neu': 0.916, 'pos': 0.084, 'compound': 0.0258}"
"@elonmusk @WholeMarsBlog How about a special perk for Tesla car owners on Twitter?
Maybe something like a badge",2022-12-13 23:59:39+00:00,1602815546940071939,Italy,1302508048469168128,"{'neg': 0.0, 'neu': 0.729, 'pos': 0.271, 'compound': 0.6369}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:39+00:00,1602815545723813891,,1485182356462137346,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
"@WholeMarsBlog @ThinkFab @elonmusk The problem is that the ""lots of anger"" people are the ones that buy electric ca… https://t.co/EXk3jt1TOl",2022-12-13 23:59:38+00:00,1602815542284488706,"Dublin City, Ireland",1041045935214813184,"{'neg': 0.262, 'neu': 0.738, 'pos': 0.0, 'compound': -0.7506}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:38+00:00,1602815541680508929,USA,61531021,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
"RT @laura_nelson: So, about that $5.7 billion in Tesla stock that Elon Musk gave to charity last year... it went to his own charity, Bloomb…",2022-12-13 23:59:38+00:00,1602815541411880960,,2347804910,"{'neg': 0.0, 'neu': 0.804, 'pos': 0.196, 'compound': 0.6808}"
"RT @MikeHellFarmer: The irony of Musk railing against the ""woke"" is that we're far more likely to buy a Tesla than those he's trying to imp…",2022-12-13 23:59:38+00:00,1602815540552433664,Willamette Valley Oregon ,1329218632883179522,"{'neg': 0.048, 'neu': 0.952, 'pos': 0.0, 'compound': -0.0516}"
@martinvars @RMaxwellHendrix @paolamg_1218 @elonmusk Jack's employees were selling checkmarks for up to $20k.  Elon… https://t.co/OpXeSwUk0P,2022-12-13 23:59:37+00:00,1602815538857578496,Surrounded by NPCs in CA,1601276497305575424,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
RT @mmpadellan: I'd drive around in a cardboard box with wheels before I'd buy a Tesla.,2022-12-13 23:59:36+00:00,1602815533011070976,Birmingham MI,23316581,"{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}"
"RT @lindyli: Rupert Murdoch is poisoning the airwaves of the world

Elon Musk is poisoning the town square of the world

James Murdoch, Rup…",2022-12-13 23:59:36+00:00,1602815532977242112,"Buffalo, NY",40404068,"{'neg': 0.257, 'neu': 0.743, 'pos': 0.0, 'compound': -0.8225}"
RT @martinvars: I used to be proud of my Tesla. But now that @elonmusk far right conspiracy theory spreader and bully of public health auth…,2022-12-13 23:59:36+00:00,1602815532625170432,Consciousness,29137381,"{'neg': 0.279, 'neu': 0.657, 'pos': 0.064, 'compound': -0.8338}"
RT @elonmusk: @WholeMarsBlog I will make sure Tesla shareholders benefit from Twitter long-term,2022-12-13 23:59:36+00:00,1602815532612321286,,1423693397567713283,"{'neg': 0.0, 'neu': 0.654, 'pos': 0.346, 'compound': 0.6486}"
"LV bags outselling Tesla cars in this recession.

Theory: the FAANG layoffs mean that Tesla cars are no longer affo… https://t.co/xKaRfYXvsU",2022-12-13 23:59:35+00:00,1602815527730061312,"Los Angeles, CA",67919842,"{'neg': 0.223, 'neu': 0.777, 'pos': 0.0, 'compound': -0.6652}"
